Timestamp,lat,long,speed,cadence,x,y
2021-04-05 23:47:16+00:00,-43.523845514282584,172.57011523470283,3.004,168.0,626885.7904350769,5179812.945748374
2021-04-05 23:47:23+00:00,-43.523911982774734,172.56986922584474,3.014,169.0,626865.770121054,5179805.938962914
2021-04-05 23:47:31+00:00,-43.524012230336666,172.5696468539536,2.995,167.0,626847.5892524237,5179795.144543759
2021-04-05 23:47:32+00:00,-43.52401331998408,172.56961667910218,2.995,168.0,626845.1484215021,5179795.069543853
2021-04-05 23:47:35+00:00,-43.52397434413433,172.5695168506354,2.986,170.0,626837.1625738469,5179799.550463748
2021-04-05 23:47:41+00:00,-43.5238135792315,172.56933756172657,3.014,167.0,626823.0103962414,5179817.678513096
2021-04-05 23:47:48+00:00,-43.523622807115316,172.5693262461573,3.06,168.0,626822.495677275,5179838.883055037
2021-04-05 23:47:55+00:00,-43.52349171414971,172.56913027726114,3.107,170.0,626806.9332196171,5179853.7411124995
2021-04-05 23:48:01+00:00,-43.52341191843152,172.5688783172518,3.2,168.0,626786.7383284983,5179862.987371004
2021-04-05 23:48:07+00:00,-43.52334544993937,172.5686142873019,3.294,170.0,626765.5400410226,5179870.771831309
2021-04-05 23:48:13+00:00,-43.523289961740375,172.56837129592896,3.331,170.0,626746.0189428808,5179877.30468638
2021-04-05 23:48:19+00:00,-43.5232747066766,172.5681042484939,3.359,170.0,626724.4694825942,5179879.405813765
2021-04-05 23:48:25+00:00,-43.52329256013036,172.56784457713366,3.406,170.0,626703.4467996052,5179877.818580588
2021-04-05 23:48:31+00:00,-43.52331762202084,172.56759957410395,3.424,169.0,626683.5944600982,5179875.408367463
2021-04-05 23:48:35+00:00,-43.523304210975766,172.5674828980118,3.368,169.0,626674.1933708397,5179877.075503195
