Reaction Date,Reaction Type,Parent Type,Parent ID
"Oct 4, 2022, 7:08:54 AM",Kudos,Activity,7908227006
"Oct 4, 2022, 7:24:27 AM",Kudos,Activity,7908526877
"Oct 6, 2022, 6:48:04 AM",Kudos,Activity,7918943503
"Oct 6, 2022, 6:48:07 AM",Kudos,Activity,7918863264
"Oct 6, 2022, 6:48:09 AM",Kudos,Activity,7918876262
"Oct 6, 2022, 6:48:16 AM",Kudos,Activity,7918782075
"Oct 6, 2022, 6:48:23 AM",Kudos,Activity,7918714025
"Oct 8, 2022, 4:37:08 AM",Kudos,Activity,7928227936
"Oct 8, 2022, 6:15:50 AM",Kudos,Activity,7928394726
"Oct 9, 2022, 5:23:01 AM",Kudos,Activity,7933789415
"Oct 9, 2022, 7:34:35 PM",Kudos,Activity,7938399667
"Oct 10, 2022, 6:12:17 AM",Kudos,Activity,7939735238
"Oct 10, 2022, 6:12:37 AM",Kudos,Activity,7939735911
"Oct 10, 2022, 6:46:08 AM",Kudos,Activity,7939826790
"Oct 10, 2022, 6:46:09 AM",Kudos,Activity,7939825732
"Oct 10, 2022, 7:26:45 AM",Kudos,Activity,7939846679
"Oct 10, 2022, 8:31:04 PM",Kudos,Activity,7943011039
"Oct 11, 2022, 4:05:51 AM",Kudos,Activity,7944338711
"Oct 11, 2022, 4:07:19 AM",Kudos,Activity,7944152696
"Oct 12, 2022, 6:41:02 AM",Kudos,Activity,7950111671
"Oct 12, 2022, 6:41:02 AM",Kudos,Activity,7950104142
"Oct 12, 2022, 6:41:03 AM",Kudos,Activity,7950099830
"Oct 12, 2022, 6:41:32 AM",Kudos,Activity,7950077689
"Oct 12, 2022, 6:41:35 AM",Kudos,Activity,7950034121
"Oct 12, 2022, 6:41:58 AM",Kudos,Activity,7949937722
"Oct 12, 2022, 6:54:32 AM",Kudos,Activity,7949921670
"Oct 12, 2022, 8:52:04 AM",Kudos,Activity,7950237941
"Oct 12, 2022, 8:52:07 AM",Kudos,Activity,7950391322
"Oct 12, 2022, 6:16:54 PM",Kudos,Activity,7953415826
"Oct 12, 2022, 6:16:54 PM",Kudos,Activity,7953409930
"Oct 13, 2022, 4:03:04 AM",Kudos,Activity,7955113570
"Oct 13, 2022, 4:09:52 AM",Kudos,Activity,7954830816
"Oct 13, 2022, 6:24:25 AM",Kudos,Activity,7955380077
"Oct 13, 2022, 6:44:00 AM",Kudos,Activity,7955459905
"Oct 13, 2022, 8:45:22 AM",Kudos,Activity,7955452783
"Oct 13, 2022, 8:46:09 AM",Kudos,Activity,7955351239
"Oct 13, 2022, 8:46:12 AM",Kudos,Activity,7955320876
"Oct 13, 2022, 8:46:15 AM",Kudos,Activity,7955311797
"Oct 13, 2022, 8:46:26 AM",Kudos,Activity,7955270249
"Oct 13, 2022, 8:46:32 AM",Kudos,Activity,7955268789
"Oct 13, 2022, 8:46:35 AM",Kudos,Activity,7955248711
"Oct 13, 2022, 8:46:48 AM",Kudos,Activity,7955175367
"Oct 13, 2022, 8:47:27 AM",Kudos,Activity,7955106280
"Oct 13, 2022, 8:47:31 AM",Kudos,Activity,7955114785
"Oct 13, 2022, 6:34:39 PM",Kudos,Activity,7958303777
"Oct 13, 2022, 6:35:11 PM",Kudos,Activity,7956251892
"Oct 14, 2022, 12:26:41 AM",Kudos,Activity,7959275536
"Oct 14, 2022, 2:49:35 AM",Kudos,Activity,7959809748
"Oct 14, 2022, 2:49:38 AM",Kudos,Activity,7959708801
"Oct 14, 2022, 2:49:48 AM",Kudos,Activity,7959641112
"Oct 14, 2022, 2:49:57 AM",Kudos,Activity,7959694141
"Oct 14, 2022, 10:44:16 PM",Kudos,Activity,7963556962
"Oct 14, 2022, 10:44:22 PM",Kudos,Activity,7963556341
"Oct 14, 2022, 10:46:51 PM",Kudos,Activity,7963445699
"Oct 14, 2022, 10:47:31 PM",Kudos,Activity,7963445853
"Oct 14, 2022, 10:47:33 PM",Kudos,Activity,7963223390
"Oct 14, 2022, 10:47:36 PM",Kudos,Activity,7963576794
"Oct 14, 2022, 10:47:41 PM",Kudos,Activity,7963223355
"Oct 14, 2022, 10:47:55 PM",Kudos,Activity,7963215387
"Oct 14, 2022, 10:48:05 PM",Kudos,Activity,7963103912
"Oct 14, 2022, 10:48:09 PM",Kudos,Activity,7963200198
"Oct 14, 2022, 10:48:14 PM",Kudos,Activity,7963130391
"Oct 14, 2022, 10:48:19 PM",Kudos,Activity,7963445145
"Oct 14, 2022, 10:48:22 PM",Kudos,Activity,7963032383
"Oct 15, 2022, 11:12:10 PM",Kudos,Activity,7968976543
"Oct 15, 2022, 11:12:19 PM",Kudos,Activity,7968805806
"Oct 16, 2022, 12:31:45 AM",Kudos,Activity,7969158144
"Oct 16, 2022, 12:32:21 AM",Kudos,Activity,7969130105
"Oct 16, 2022, 12:47:31 AM",Kudos,Activity,7969206885
"Oct 16, 2022, 12:47:53 AM",Kudos,Activity,7969094635
"Oct 16, 2022, 12:47:58 AM",Kudos,Activity,7969057989
"Oct 16, 2022, 12:48:27 AM",Kudos,Activity,7968931052
"Oct 17, 2022, 6:04:28 AM",Kudos,Activity,7975602488
"Oct 17, 2022, 6:05:16 AM",Kudos,Activity,7975586560
"Oct 18, 2022, 1:35:24 AM",Kudos,Activity,7979940892
"Oct 18, 2022, 7:43:40 AM",Kudos,Activity,7980732187
"Oct 18, 2022, 7:43:46 AM",Kudos,Activity,7980731562
"Oct 18, 2022, 9:02:10 AM",Kudos,Activity,7980908926
"Oct 19, 2022, 1:21:38 AM",Kudos,Activity,7985103064
"Oct 19, 2022, 1:21:41 AM",Kudos,Activity,7985181349
"Oct 19, 2022, 3:09:06 AM",Kudos,Activity,7984603551
"Oct 19, 2022, 3:09:18 AM",Kudos,Activity,7984068729
"Oct 19, 2022, 4:35:04 AM",Kudos,Activity,7985643874
"Oct 19, 2022, 7:20:42 AM",Kudos,Activity,7985992352
"Oct 19, 2022, 7:20:46 AM",Kudos,Activity,7985891372
"Oct 20, 2022, 7:00:30 AM",Kudos,Activity,7990999446
"Oct 20, 2022, 8:17:25 PM",Kudos,Activity,7993973689
"Oct 20, 2022, 8:17:27 PM",Kudos,Activity,7993866226
"Oct 21, 2022, 3:59:21 AM",Kudos,Activity,7995324950
"Oct 21, 2022, 4:54:00 AM",Kudos,Activity,7995330866
"Oct 21, 2022, 9:51:23 AM",Kudos,Activity,7995458755
"Oct 21, 2022, 9:51:28 AM",Kudos,Activity,7995431091
"Oct 21, 2022, 9:51:32 AM",Kudos,Activity,7995434783
"Oct 21, 2022, 9:51:32 AM",Kudos,Activity,7995428414
"Oct 21, 2022, 9:51:49 AM",Kudos,Activity,7995565601
"Oct 21, 2022, 9:34:02 PM",Kudos,Activity,7998567695
"Oct 21, 2022, 9:34:24 PM",Kudos,Activity,7998517654
"Oct 21, 2022, 11:29:08 PM",Kudos,Activity,7998964441
"Oct 21, 2022, 11:29:11 PM",Kudos,Activity,7998952779
"Oct 22, 2022, 12:15:02 AM",Kudos,Activity,7999083285
"Oct 22, 2022, 12:15:40 AM",Kudos,Activity,7999084188
"Oct 22, 2022, 12:15:53 AM",Kudos,Activity,7999043822
"Oct 22, 2022, 12:16:03 AM",Kudos,Activity,7999030453
"Oct 22, 2022, 2:36:10 AM",Kudos,Activity,7999376925
"Oct 22, 2022, 6:20:49 AM",Kudos,Activity,7999656686
"Oct 22, 2022, 7:37:32 PM",Kudos,Activity,8003654446
"Oct 22, 2022, 7:38:36 PM",Kudos,Activity,8003460491
"Oct 22, 2022, 7:39:24 PM",Kudos,Activity,8002197677
"Oct 22, 2022, 7:40:06 PM",Kudos,Activity,8002738811
"Oct 22, 2022, 7:40:10 PM",Kudos,Activity,8003368582
"Oct 22, 2022, 8:00:04 PM",Kudos,Activity,7998361820
"Oct 22, 2022, 8:00:29 PM",Kudos,Activity,7678916558
"Oct 22, 2022, 11:26:58 PM",Kudos,Activity,8004282628
"Oct 22, 2022, 11:27:29 PM",Kudos,Activity,8004234969
"Oct 22, 2022, 11:27:39 PM",Kudos,Activity,8004127586
"Oct 22, 2022, 11:27:45 PM",Kudos,Activity,8004061146
"Oct 22, 2022, 11:28:07 PM",Kudos,Activity,8004107562
"Oct 22, 2022, 11:28:45 PM",Kudos,Activity,8004219763
"Oct 22, 2022, 11:28:57 PM",Kudos,Activity,8004328706
"Oct 22, 2022, 11:29:06 PM",Kudos,Activity,8004270512
"Oct 22, 2022, 11:29:26 PM",Kudos,Activity,8004128575
"Oct 22, 2022, 11:29:44 PM",Kudos,Activity,8004046371
"Oct 22, 2022, 11:29:54 PM",Kudos,Activity,8004039386
"Oct 22, 2022, 11:30:12 PM",Kudos,Activity,8004092905
"Oct 22, 2022, 11:30:17 PM",Kudos,Activity,8003936113
"Oct 22, 2022, 11:30:25 PM",Kudos,Activity,8003925972
"Oct 23, 2022, 4:59:22 AM",Kudos,Activity,8004892188
"Oct 23, 2022, 5:23:42 AM",Kudos,Activity,8004958515
"Oct 23, 2022, 5:23:53 AM",Kudos,Activity,8004970222
"Oct 23, 2022, 6:26:48 AM",Kudos,Activity,8005062387
"Oct 24, 2022, 5:05:01 AM",Kudos,Activity,8010448407
"Oct 24, 2022, 5:05:23 AM",Kudos,Activity,8010422893
"Oct 24, 2022, 5:20:14 AM",Kudos,Activity,8010466776
"Oct 25, 2022, 5:58:00 AM",Kudos,Activity,8015213605
"Oct 25, 2022, 5:58:04 AM",Kudos,Activity,8015187054
"Oct 25, 2022, 7:07:01 AM",Kudos,Activity,8015350417
"Oct 25, 2022, 7:07:15 AM",Kudos,Activity,8015350487
"Oct 25, 2022, 7:07:28 AM",Kudos,Activity,8015258037
"Oct 25, 2022, 7:07:31 AM",Kudos,Activity,8015258724
"Oct 25, 2022, 7:08:55 AM",Kudos,Activity,8015170004
"Oct 25, 2022, 7:09:11 AM",Kudos,Activity,8015169929
"Oct 25, 2022, 7:09:43 AM",Kudos,Activity,8014422277
"Oct 25, 2022, 7:13:01 AM",Kudos,Activity,8015136174
"Oct 25, 2022, 7:13:33 AM",Kudos,Activity,8015136214
"Oct 25, 2022, 7:13:39 AM",Kudos,Activity,8015021037
"Oct 25, 2022, 7:13:57 AM",Kudos,Activity,8009897426
"Oct 25, 2022, 7:14:05 AM",Kudos,Activity,8015117324
"Oct 25, 2022, 7:14:13 AM",Kudos,Activity,8015078423
"Oct 25, 2022, 7:14:17 AM",Kudos,Activity,8015014741
"Oct 25, 2022, 8:05:57 AM",Kudos,Activity,8015456579
"Oct 25, 2022, 8:06:05 AM",Kudos,Activity,8015451276
"Oct 25, 2022, 7:00:01 PM",Kudos,Activity,8018528719
"Oct 26, 2022, 4:55:48 AM",Kudos,Activity,8020220557
"Oct 26, 2022, 4:56:06 AM",Kudos,Activity,8020222228
"Oct 26, 2022, 4:56:21 AM",Kudos,Activity,8019944440
"Oct 26, 2022, 4:56:41 AM",Kudos,Activity,8019874717
"Oct 26, 2022, 5:03:49 AM",Kudos,Activity,8020344902
"Oct 26, 2022, 5:03:51 AM",Kudos,Activity,8020345315
"Oct 26, 2022, 5:04:07 AM",Kudos,Activity,8020338601
"Oct 26, 2022, 5:25:47 AM",Kudos,Activity,8020404522
"Oct 26, 2022, 5:40:03 PM",Kudos,Activity,8022721988
"Oct 26, 2022, 5:40:09 PM",Kudos,Activity,8022569348
"Oct 26, 2022, 7:38:58 PM",Kudos,Activity,8023966824
"Oct 26, 2022, 7:39:02 PM",Kudos,Activity,8023972119
"Oct 26, 2022, 7:39:07 PM",Kudos,Activity,8023807771
"Oct 26, 2022, 7:39:10 PM",Kudos,Activity,8023694700
"Oct 26, 2022, 7:39:28 PM",Kudos,Activity,8023668177
"Oct 26, 2022, 7:40:01 PM",Kudos,Activity,8023960281
"Oct 26, 2022, 7:40:06 PM",Kudos,Activity,8023663108
"Oct 26, 2022, 7:40:12 PM",Kudos,Activity,8023960325
"Oct 26, 2022, 7:40:14 PM",Kudos,Activity,8022797184
"Oct 26, 2022, 11:26:34 PM",Kudos,Activity,8023741456
"Oct 27, 2022, 8:25:30 PM",Kudos,Activity,8028914930
"Oct 28, 2022, 9:45:13 PM",Kudos,Activity,8033695425
"Oct 28, 2022, 9:45:14 PM",Kudos,Activity,8033816645
"Oct 28, 2022, 9:45:17 PM",Kudos,Activity,8033817327
"Oct 28, 2022, 9:45:20 PM",Kudos,Activity,8033863873
"Oct 28, 2022, 9:45:23 PM",Kudos,Activity,8033817582
"Oct 28, 2022, 9:45:31 PM",Kudos,Activity,8033695426
"Oct 28, 2022, 9:45:41 PM",Kudos,Activity,8033754800
"Oct 28, 2022, 9:45:45 PM",Kudos,Activity,8033746553
"Oct 28, 2022, 9:46:13 PM",Kudos,Activity,8033695446
"Oct 28, 2022, 10:27:02 PM",Kudos,Activity,8033930995
"Oct 28, 2022, 10:27:06 PM",Kudos,Activity,8033989676
"Oct 28, 2022, 10:27:14 PM",Kudos,Activity,8033988457
"Oct 28, 2022, 10:27:31 PM",Kudos,Activity,8033913259
"Oct 29, 2022, 4:56:20 AM",Kudos,Activity,8034731447
"Oct 29, 2022, 4:56:23 AM",Kudos,Activity,8034717587
"Oct 29, 2022, 4:56:25 AM",Kudos,Activity,8034717487
"Oct 29, 2022, 4:56:29 AM",Kudos,Activity,8034691488
"Oct 29, 2022, 4:56:38 AM",Kudos,Activity,8034644652
"Oct 29, 2022, 6:41:58 AM",Kudos,Activity,8034951450
"Oct 29, 2022, 6:42:20 AM",Kudos,Activity,8034818259
"Oct 29, 2022, 6:42:35 AM",Kudos,Activity,8034846426
"Oct 29, 2022, 6:42:45 AM",Kudos,Activity,8034828481
"Oct 29, 2022, 6:31:25 PM",Kudos,Activity,8037996181
"Oct 29, 2022, 6:32:00 PM",Kudos,Activity,8038559096
"Oct 29, 2022, 6:32:05 PM",Kudos,Activity,8037724692
"Oct 29, 2022, 6:32:27 PM",Kudos,Activity,8038115119
"Oct 29, 2022, 6:32:36 PM",Kudos,Activity,8037282829
"Oct 29, 2022, 6:32:41 PM",Kudos,Activity,8037774734
"Oct 29, 2022, 10:41:03 PM",Kudos,Activity,8039359173
"Oct 29, 2022, 10:41:11 PM",Kudos,Activity,8039323815
"Oct 29, 2022, 11:13:45 PM",Kudos,Activity,8039406962
"Oct 29, 2022, 11:14:30 PM",Kudos,Activity,8039385359
"Oct 29, 2022, 11:14:42 PM",Kudos,Activity,8039430634
"Oct 29, 2022, 11:14:50 PM",Kudos,Activity,8039439371
"Oct 29, 2022, 11:39:24 PM",Kudos,Activity,8039505084
"Oct 30, 2022, 12:48:38 AM",Kudos,Activity,8039644521
"Oct 30, 2022, 12:48:39 AM",Kudos,Activity,8039652210
"Oct 30, 2022, 6:31:58 AM",Kudos,Activity,8040249741
"Oct 30, 2022, 6:32:01 AM",Kudos,Activity,8040209163
"Oct 30, 2022, 6:32:06 AM",Kudos,Activity,8040194746
"Oct 30, 2022, 6:32:12 AM",Kudos,Activity,8040206576
"Oct 30, 2022, 6:32:14 AM",Kudos,Activity,8040166962
"Oct 30, 2022, 6:32:26 AM",Kudos,Activity,8040066141
"Oct 30, 2022, 6:32:33 AM",Kudos,Activity,8040000031
"Oct 30, 2022, 6:32:40 AM",Kudos,Activity,8040009488
"Oct 30, 2022, 6:32:41 AM",Kudos,Activity,8040007657
"Oct 30, 2022, 6:32:44 AM",Kudos,Activity,8039999499
"Oct 30, 2022, 6:32:51 AM",Kudos,Activity,8039873247
"Oct 30, 2022, 6:32:58 AM",Kudos,Activity,8039867461
"Oct 30, 2022, 6:33:10 AM",Kudos,Activity,8040130695
"Oct 30, 2022, 6:18:55 PM",Kudos,Activity,8044363123
"Oct 30, 2022, 6:18:58 PM",Kudos,Activity,8044339924
"Oct 30, 2022, 6:19:01 PM",Kudos,Activity,8044144024
"Oct 30, 2022, 7:13:12 PM",Kudos,Activity,8044559182
"Oct 30, 2022, 7:14:08 PM",Kudos,Activity,8044524719
"Oct 31, 2022, 4:12:04 AM",Kudos,Activity,8045794447
"Oct 31, 2022, 4:12:09 AM",Kudos,Activity,8045791976
"Oct 31, 2022, 5:05:47 AM",Kudos,Activity,8045636269
"Oct 31, 2022, 6:22:03 AM",Kudos,Activity,8045927808
"Oct 31, 2022, 6:22:06 AM",Kudos,Activity,8045889977
"Oct 31, 2022, 6:22:17 AM",Kudos,Activity,8045839693
"Oct 31, 2022, 6:22:19 AM",Kudos,Activity,8045838316
"Oct 31, 2022, 6:22:20 AM",Kudos,Activity,8045844419
"Oct 31, 2022, 6:22:29 AM",Kudos,Activity,8045824600
"Oct 31, 2022, 6:22:31 AM",Kudos,Activity,8045798587
"Oct 31, 2022, 6:13:18 PM",Kudos,Activity,8048762178
"Nov 1, 2022, 1:03:06 AM",Kudos,Activity,8050118472
"Nov 1, 2022, 1:03:14 AM",Kudos,Activity,8050095766
"Nov 1, 2022, 1:04:44 AM",Kudos,Activity,8050171033
"Nov 1, 2022, 7:18:37 AM",Kudos,Activity,8050677044
"Nov 1, 2022, 7:18:47 AM",Kudos,Activity,8050648139
"Nov 1, 2022, 7:18:50 AM",Kudos,Activity,8050650072
"Nov 1, 2022, 7:18:52 AM",Kudos,Activity,8050647868
"Nov 1, 2022, 7:18:54 AM",Kudos,Activity,8050650078
"Nov 1, 2022, 7:18:57 AM",Kudos,Activity,8050711537
"Nov 1, 2022, 7:19:03 AM",Kudos,Activity,8050750710
"Nov 1, 2022, 7:19:06 AM",Kudos,Activity,8050650079
"Nov 1, 2022, 7:33:25 PM",Kudos,Activity,8054132023
"Nov 1, 2022, 7:35:10 PM",Kudos,Activity,8053410822
"Nov 1, 2022, 7:35:22 PM",Kudos,Activity,8052655877
"Nov 1, 2022, 8:58:45 PM",Kudos,Activity,8054494110
"Nov 3, 2022, 6:03:36 PM",Kudos,Activity,8063571880
"Nov 3, 2022, 6:45:28 PM",Kudos,Activity,8063574070
"Nov 3, 2022, 6:45:39 PM",Kudos,Activity,8062326429
"Nov 4, 2022, 1:54:11 AM",Kudos,Activity,8065129553
"Nov 4, 2022, 1:54:16 AM",Kudos,Activity,8065072241
"Nov 4, 2022, 1:54:44 AM",Kudos,Activity,8061110968
"Nov 4, 2022, 1:54:53 AM",Kudos,Activity,8056062305
"Nov 4, 2022, 6:22:45 AM",Kudos,Activity,8065576687
"Nov 4, 2022, 6:22:51 AM",Kudos,Activity,8065552634
"Nov 4, 2022, 6:23:23 AM",Kudos,Activity,8065584489
"Nov 4, 2022, 5:21:40 PM",Kudos,Activity,8067684677
"Nov 5, 2022, 12:45:11 AM",Kudos,Activity,8069271482
"Nov 5, 2022, 12:45:32 AM",Kudos,Activity,8069277919
"Nov 5, 2022, 12:45:53 AM",Kudos,Activity,8069113550
"Nov 5, 2022, 12:45:54 AM",Kudos,Activity,8068868463
"Nov 5, 2022, 12:45:56 AM",Kudos,Activity,8069114639
"Nov 5, 2022, 12:46:01 AM",Kudos,Activity,8069182393
"Nov 5, 2022, 12:46:06 AM",Kudos,Activity,8068831628
"Nov 5, 2022, 12:46:18 AM",Kudos,Activity,8069157792
"Nov 5, 2022, 12:46:20 AM",Kudos,Activity,8069102305
"Nov 5, 2022, 12:46:24 AM",Kudos,Activity,8069114207
"Nov 5, 2022, 1:51:12 AM",Kudos,Activity,8069490902
"Nov 5, 2022, 6:35:53 AM",Kudos,Activity,8069962044
"Nov 5, 2022, 6:36:33 AM",Kudos,Activity,8069947174
"Nov 5, 2022, 6:39:07 AM",Kudos,Activity,8069931656
"Nov 5, 2022, 6:39:15 AM",Kudos,Activity,8069901766
"Nov 5, 2022, 6:40:14 AM",Kudos,Activity,8069855284
"Nov 5, 2022, 6:40:17 AM",Kudos,Activity,8069831426
"Nov 5, 2022, 8:09:13 AM",Kudos,Activity,8070089407
"Nov 5, 2022, 8:09:57 AM",Kudos,Activity,8070032725
"Nov 5, 2022, 8:43:03 PM",Kudos,Activity,8073866661
"Nov 5, 2022, 8:43:03 PM",Kudos,Activity,8073938958
"Nov 5, 2022, 8:43:06 PM",Kudos,Activity,8073882405
"Nov 5, 2022, 8:43:16 PM",Kudos,Activity,8073842711
"Nov 5, 2022, 8:43:18 PM",Kudos,Activity,8073838828
"Nov 5, 2022, 8:43:28 PM",Kudos,Activity,8073938965
"Nov 5, 2022, 8:43:28 PM",Kudos,Activity,8073787210
"Nov 5, 2022, 8:43:30 PM",Kudos,Activity,8073747306
"Nov 6, 2022, 5:57:29 AM",Kudos,Activity,8075131093
"Nov 6, 2022, 5:58:09 AM",Kudos,Activity,8075025436
"Nov 6, 2022, 5:58:34 AM",Kudos,Activity,8075071194
"Nov 6, 2022, 5:58:38 AM",Kudos,Activity,8075027088
"Nov 6, 2022, 5:59:15 AM",Kudos,Activity,8074781977
"Nov 6, 2022, 5:59:17 AM",Kudos,Activity,8074767955
"Nov 6, 2022, 5:59:46 AM",Kudos,Activity,8074716742
"Nov 6, 2022, 6:00:07 AM",Kudos,Activity,8068827431
"Nov 6, 2022, 7:06:38 AM",Kudos,Activity,8075225725
"Nov 6, 2022, 7:27:33 AM",Kudos,Activity,8073985430
"Nov 6, 2022, 7:27:48 AM",Kudos,Activity,8075168321
"Nov 6, 2022, 7:28:03 AM",Kudos,Activity,8075165692
"Nov 6, 2022, 5:17:39 PM",Kudos,Activity,8078239084
"Nov 6, 2022, 5:17:58 PM",Kudos,Activity,8077938549
"Nov 6, 2022, 6:32:56 PM",Kudos,Activity,8078917153
"Nov 7, 2022, 1:57:11 AM",Kudos,Activity,8080324259
"Nov 7, 2022, 2:23:07 AM",Kudos,Activity,8080354978
"Nov 7, 2022, 2:34:26 AM",Kudos,Activity,8080147516
"Nov 7, 2022, 2:34:28 AM",Kudos,Activity,8080119317
"Nov 7, 2022, 8:49:31 PM",Kudos,Activity,8083836709
"Nov 7, 2022, 9:33:13 PM",Kudos,Activity,8084113637
"Nov 7, 2022, 9:40:08 PM",Kudos,Activity,8084058969
"Nov 7, 2022, 9:40:09 PM",Kudos,Activity,8084121021
"Nov 7, 2022, 11:02:28 PM",Kudos,Activity,8084444634
"Nov 7, 2022, 11:02:37 PM",Kudos,Activity,8084324796
"Nov 7, 2022, 11:23:50 PM",Kudos,Activity,8083661158
"Nov 7, 2022, 11:23:52 PM",Kudos,Activity,8084527143
"Nov 8, 2022, 1:23:08 AM",Kudos,Activity,8084809587
"Nov 8, 2022, 1:23:13 AM",Kudos,Activity,8084810582
"Nov 8, 2022, 1:23:15 AM",Kudos,Activity,8084610205
"Nov 8, 2022, 1:23:17 AM",Kudos,Activity,8084676408
"Nov 8, 2022, 2:04:27 AM",Kudos,Activity,8084944078
"Nov 8, 2022, 2:05:09 AM",Kudos,Activity,8084927981
"Nov 8, 2022, 7:56:47 PM",Kudos,Activity,8088516020
"Nov 8, 2022, 7:56:50 PM",Kudos,Activity,8088483393
"Nov 8, 2022, 7:57:04 PM",Kudos,Activity,8088357423
"Nov 8, 2022, 7:58:03 PM",Kudos,Activity,8087781750
"Nov 8, 2022, 7:58:34 PM",Kudos,Activity,8088721110
"Nov 8, 2022, 7:58:40 PM",Kudos,Activity,8088637612
"Nov 8, 2022, 8:47:49 PM",Kudos,Activity,8088816799
"Nov 8, 2022, 8:47:53 PM",Kudos,Activity,8088823184
"Nov 9, 2022, 2:01:56 AM",Kudos,Activity,8090034883
"Nov 9, 2022, 2:02:19 AM",Kudos,Activity,8089974383
"Nov 9, 2022, 3:42:07 AM",Kudos,Activity,8090173667
"Nov 9, 2022, 3:42:12 AM",Kudos,Activity,8090204606
"Nov 9, 2022, 3:42:34 AM",Kudos,Activity,8090127159
"Nov 9, 2022, 3:43:05 AM",Kudos,Activity,8090096900
"Nov 9, 2022, 3:43:14 AM",Kudos,Activity,8090208668
"Nov 9, 2022, 3:43:19 AM",Kudos,Activity,8090130193
"Nov 9, 2022, 3:43:32 AM",Kudos,Activity,8090128517
"Nov 9, 2022, 5:10:59 AM",Kudos,Activity,8090337479
"Nov 9, 2022, 5:11:15 AM",Kudos,Activity,8090322415
"Nov 9, 2022, 5:11:35 AM",Kudos,Activity,8090310007
"Nov 9, 2022, 5:11:41 AM",Kudos,Activity,8090287485
"Nov 9, 2022, 5:11:44 AM",Kudos,Activity,8090245624
"Nov 9, 2022, 5:12:00 AM",Kudos,Activity,8090270768
"Nov 9, 2022, 7:36:33 AM",Kudos,Activity,8090544197
"Nov 9, 2022, 7:36:35 AM",Kudos,Activity,8090517224
"Nov 9, 2022, 7:36:55 AM",Kudos,Activity,8090514087
"Nov 9, 2022, 7:37:01 AM",Kudos,Activity,8090452085
"Nov 9, 2022, 7:39:51 AM",Kudos,Activity,8090393928
"Nov 9, 2022, 8:26:41 PM",Kudos,Activity,8093080968
"Nov 9, 2022, 9:19:05 PM",Kudos,Activity,8093705538
"Nov 9, 2022, 9:19:13 PM",Kudos,Activity,8093529722
"Nov 9, 2022, 9:45:36 PM",Kudos,Activity,8094058147
"Nov 9, 2022, 9:45:46 PM",Kudos,Activity,8093699093
"Nov 10, 2022, 1:49:52 AM",Kudos,Activity,8094525037
"Nov 10, 2022, 1:50:08 AM",Kudos,Activity,8094482268
"Nov 10, 2022, 1:54:18 AM",Kudos,Activity,8085513018
"Nov 10, 2022, 8:08:13 AM",Kudos,Activity,8095577129
"Nov 10, 2022, 8:08:23 AM",Kudos,Activity,8095469295
"Nov 10, 2022, 8:09:03 AM",Kudos,Activity,8095326795
"Nov 10, 2022, 8:09:08 AM",Kudos,Activity,8095283730
"Nov 10, 2022, 8:09:52 AM",Kudos,Activity,8095259441
"Nov 10, 2022, 8:09:55 AM",Kudos,Activity,8095509853
"Nov 10, 2022, 8:10:05 AM",Kudos,Activity,8095237536
"Nov 10, 2022, 9:04:06 PM",Kudos,Activity,8095184015
"Nov 10, 2022, 9:04:20 PM",Kudos,Activity,8096886100
"Nov 10, 2022, 9:04:33 PM",Kudos,Activity,8095726541
"Nov 10, 2022, 9:04:35 PM",Kudos,Activity,8095697436
"Nov 10, 2022, 9:04:59 PM",Kudos,Activity,8095725342
"Nov 10, 2022, 9:07:56 PM",Kudos,Activity,8098777248
"Nov 10, 2022, 9:08:04 PM",Kudos,Activity,8098733266
"Nov 10, 2022, 9:08:16 PM",Kudos,Activity,8098777012
"Nov 10, 2022, 9:08:23 PM",Kudos,Activity,8098564726
"Nov 10, 2022, 9:27:09 PM",Kudos,Activity,8098862611
"Nov 10, 2022, 10:51:03 PM",Kudos,Activity,8098934230
"Nov 10, 2022, 10:51:13 PM",Kudos,Activity,8098845754
"Nov 10, 2022, 11:06:13 PM",Kudos,Activity,8099198975
"Nov 10, 2022, 11:06:17 PM",Kudos,Activity,8099211149
"Nov 10, 2022, 11:06:24 PM",Kudos,Activity,8099131723
"Nov 10, 2022, 11:49:39 PM",Kudos,Activity,8099309525
"Nov 11, 2022, 6:26:32 AM",Kudos,Activity,8100044867
"Nov 11, 2022, 6:26:33 AM",Kudos,Activity,8100051114
"Nov 11, 2022, 6:26:56 AM",Kudos,Activity,8099988799
"Nov 11, 2022, 6:26:59 AM",Kudos,Activity,8100000279
"Nov 11, 2022, 9:26:15 PM",Kudos,Activity,8103433459
"Nov 11, 2022, 9:26:23 PM",Kudos,Activity,8103426336
"Nov 11, 2022, 9:26:29 PM",Kudos,Activity,8103395364
"Nov 11, 2022, 9:26:31 PM",Kudos,Activity,8103417079
"Nov 11, 2022, 9:26:37 PM",Kudos,Activity,8103433260
"Nov 11, 2022, 9:26:44 PM",Kudos,Activity,8103319424
"Nov 11, 2022, 9:26:50 PM",Kudos,Activity,8103321793
"Nov 11, 2022, 9:26:51 PM",Kudos,Activity,8103356236
"Nov 11, 2022, 9:27:28 PM",Kudos,Activity,8103327304
"Nov 11, 2022, 9:27:36 PM",Kudos,Activity,8103433031
"Nov 11, 2022, 9:27:37 PM",Kudos,Activity,8103233645
